title,genre
"The Girl from the Other Side","Fantasy"
"The Girl from the Other Side","Mystery"
"Fast X","Action"
"Fast X","Crime"
"Fast X","Thriller"
"The Little Mermaid","Adventure"
"The Little Mermaid","Family"
"The Little Mermaid","Fantasy"
"The Little Mermaid","Romance"
"Chicken for Linda!","Animation"
"Chicken for Linda!","Comedy"
"Chicken for Linda!","Family"
"Buddy Games: Spring Awakening","Comedy"
"Shakespeare in the Park: Richard III","Drama"
"Shakespeare in the Park: Richard III","History"
"Mother's Day","Action"
"Mother's Day","Drama"
"Mother's Day","Thriller"
"Kandahar","Action"
"Kandahar","Thriller"
"About My Father","Comedy"
"The Wrath of Becky","Action"
"The Wrath of Becky","Horror"
"The Wrath of Becky","Thriller"
"Headspace","Action"
"Headspace","Adventure"
"Headspace","Animation"
"Headspace","Science Fiction"
"Collar×Malice: deep cover","Animation"
"Collar×Malice: deep cover","Mystery"
"Collar×Malice: deep cover","Romance"
"Collar×Malice: deep cover","Thriller"
"Spider-Man: Across the Spider-Verse","Action"
"Spider-Man: Across the Spider-Verse","Adventure"
"Spider-Man: Across the Spider-Verse","Animation"
"The Boogeyman","Horror"
"The Boogeyman","Mystery"
"The Boogeyman","Thriller"
"The Roundup: No Way Out","Action"
"The Roundup: No Way Out","Crime"
"Transformers: Rise of the Beasts","Action"
"Transformers: Rise of the Beasts","Adventure"
"Transformers: Rise of the Beasts","Science Fiction"
"Taz: Quest for Burger","Adventure"
"Taz: Quest for Burger","Animation"
"Taz: Quest for Burger","Comedy"
"Taz: Quest for Burger","Family"
"My Love Affair with Marriage","Animation"
"My Love Affair with Marriage","Drama"
"My Fault","Drama"
"My Fault","Romance"
"Asteroid City","Comedy"
"Asteroid City","Drama"
"Medusa Deluxe","Comedy"
"Medusa Deluxe","Mystery"
"Medusa Deluxe","Thriller"
"Chasing Chasing Amy","Documentary"
"Extraction 2","Action"
"Extraction 2","Thriller"
"97 Minutes","Action"
"97 Minutes","Thriller"
"Pretty Guardian Sailor Moon Cosmos The Movie Part 1","Animation"
"The Spider Within: A Spider-Verse Story","Animation"
"The Spider Within: A Spider-Verse Story","Family"
"The Spider Within: A Spider-Verse Story","Fantasy"
"The Spider Within: A Spider-Verse Story","Horror"
"The Flash","Action"
"The Flash","Adventure"
"The Flash","Science Fiction"
"Fear the Invisible Man","Horror"
"Fear the Invisible Man","Science Fiction"
"Fear the Invisible Man","Thriller"
"Elemental","Animation"
"Elemental","Comedy"
"Elemental","Family"
"Elemental","Fantasy"
"Elemental","Romance"
"They Cloned Tyrone","Comedy"
"They Cloned Tyrone","Mystery"
"They Cloned Tyrone","Science Fiction"
"Carl's Date","Adventure"
"Carl's Date","Animation"
"Carl's Date","Family"
"No Hard Feelings","Comedy"
"No Hard Feelings","Romance"
"The Blackening","Comedy"
"The Blackening","Horror"
"Forgotten Experiment","Adventure"
"Forgotten Experiment","Science Fiction"
"Forgotten Experiment","Thriller"
"Adipurush","Action"
"Adipurush","Adventure"
"Adipurush","Drama"
"Adipurush","Fantasy"
"Black Clover: Sword of the Wizard King","Action"
"Black Clover: Sword of the Wizard King","Adventure"
"Black Clover: Sword of the Wizard King","Animation"
"Black Clover: Sword of the Wizard King","Fantasy"
"Kepler Sexto B","Drama"
"Kepler Sexto B","Science Fiction"
"Resident Evil: Death Island","Action"
"Resident Evil: Death Island","Animation"
"Resident Evil: Death Island","Horror"
"Sheroes","Action"
"Sheroes","Adventure"
"Sheroes","Comedy"
"Sheroes","Crime"
"Through My Window: Across the Sea","Comedy"
"Through My Window: Across the Sea","Drama"
"Through My Window: Across the Sea","Romance"
"Not Such An Easy Life","Comedy"
"Not Such An Easy Life","Drama"
"Nimona","Adventure"
"Nimona","Animation"
"Nimona","Comedy"
"Nimona","Family"
"Nimona","Fantasy"
"Rascal Does Not Dream of a Sister Venturing Out","Animation"
"Rascal Does Not Dream of a Sister Venturing Out","Drama"
"Desperate Souls, Dark City and the Legend of Midnight Cowboy","Documentary"
"Paradise","Action"
"Paradise","Science Fiction"
"Paradise","Thriller"
"Confidential Informant","Action"
"Confidential Informant","Mystery"
"Confidential Informant","Thriller"
"Indiana Jones and the Dial of Destiny","Action"
"Indiana Jones and the Dial of Destiny","Adventure"
"Ruby Gillman, Teenage Kraken","Animation"
"Ruby Gillman, Teenage Kraken","Comedy"
"Ruby Gillman, Teenage Kraken","Family"
"Ruby Gillman, Teenage Kraken","Fantasy"
"Murder City","Action"
"Murder City","Crime"
"Murder City","Thriller"
"Warhorse One","Action"
"Warhorse One","Drama"
"Warhorse One","War"
"Pretty Guardian Sailor Moon Cosmos The Movie Part 2","Animation"
"Fate/strange Fake -Whispers of Dawn-","Action"
"Fate/strange Fake -Whispers of Dawn-","Animation"
"Fate/strange Fake -Whispers of Dawn-","Drama"
"Fate/strange Fake -Whispers of Dawn-","Fantasy"
"Chang An","Adventure"
"Chang An","Animation"
"Chang An","Fantasy"
"Sound of Freedom","Action"
"Sound of Freedom","Drama"
"Miraculous: Ladybug & Cat Noir, The Movie","Action"
"Miraculous: Ladybug & Cat Noir, The Movie","Animation"
"Miraculous: Ladybug & Cat Noir, The Movie","Family"
"Miraculous: Ladybug & Cat Noir, The Movie","Fantasy"
"Miraculous: Ladybug & Cat Noir, The Movie","Romance"
"Insidious: The Red Door","Horror"
"Insidious: The Red Door","Mystery"
"Insidious: The Red Door","Thriller"
"Hidden Strike","Action"
"Hidden Strike","Adventure"
"Hidden Strike","Comedy"
"Hidden Strike","Thriller"
"The White Storm 3: Heaven or Hell","Action"
"The White Storm 3: Heaven or Hell","Crime"
"The White Storm 3: Heaven or Hell","Drama"
"How to Deal with a Heartbreak","Comedy"
"Expiration Date","Comedy"
"Expiration Date","Romance"
"The Out-Laws","Action"
"The Out-Laws","Comedy"
"The Out-Laws","Romance"
"Biosphere","Comedy"
"Biosphere","Drama"
"Biosphere","Science Fiction"
"Mission: Impossible - Dead Reckoning Part One","Action"
"Mission: Impossible - Dead Reckoning Part One","Thriller"
"Mr. Car and the Knights Templar","Adventure"
"Mr. Car and the Knights Templar","Drama"
"Mr. Car and the Knights Templar","Family"
"Gray Matter","Science Fiction"
"The Flood","Action"
"The Flood","Horror"
"The Flood","Mystery"
"The Flood","Thriller"
"The Legend of the Spirits","Animation"
"The Legend of the Spirits","Comedy"
"The Legend of the Spirits","Family"
"The Legend of the Spirits","Horror"
"Jericho Ridge","Action"
"Jericho Ridge","Thriller"
"Bird Box Barcelona","Drama"
"Bird Box Barcelona","Horror"
"Bird Box Barcelona","Science Fiction"
"Bird Box Barcelona","Thriller"
"The Boy and the Heron","Adventure"
"The Boy and the Heron","Animation"
"The Boy and the Heron","Drama"
"The Boy and the Heron","Fantasy"
"The Quintessential Quintuplets∽","Animation"
"The Quintessential Quintuplets∽","Comedy"
"The Quintessential Quintuplets∽","Romance"
"Barbie","Adventure"
"Barbie","Comedy"
"Barbie","Fantasy"
"Oppenheimer","Drama"
"Oppenheimer","History"
"Sympathy for the Devil","Action"
"Sympathy for the Devil","Thriller"
"Ready, Jet, Go! Space Camp: The Movie","Adventure"
"Ready, Jet, Go! Space Camp: The Movie","Animation"
"Ready, Jet, Go! Space Camp: The Movie","Family"
"Ready, Jet, Go! Space Camp: The Movie","Science Fiction"
"Fear the Night","Action"
"Fear the Night","Thriller"
"The Venture Bros.: Radiant Is the Blood of the Baboon Heart","Action"
"The Venture Bros.: Radiant Is the Blood of the Baboon Heart","Adventure"
"The Venture Bros.: Radiant Is the Blood of the Baboon Heart","Animation"
"The Venture Bros.: Radiant Is the Blood of the Baboon Heart","Science Fiction"
"The Venture Bros.: Radiant Is the Blood of the Baboon Heart","TV Movie"
"Tierra","Fantasy"
"Tierra","Music"
"Justice League: Warworld","Action"
"Justice League: Warworld","Adventure"
"Justice League: Warworld","Animation"
"Justice League: Warworld","Science Fiction"
"Henri Rousseau (In Search Of A Fantasy Paradise)","Documentary"
"Talk to Me","Horror"
"Talk to Me","Thriller"
"Haunted Mansion","Comedy"
"Haunted Mansion","Family"
"Haunted Mansion","Fantasy"
"Haunted Mansion","Horror"
"Red, White & Royal Blue","Comedy"
"Red, White & Royal Blue","Romance"
"Zoey 102","Comedy"
"Zoey 102","Romance"
"Kingdom 3: The Flame of Fate","Action"
"Kingdom 3: The Flame of Fate","Adventure"
"Kingdom 3: The Flame of Fate","War"
"Sons of Summer","Action"
"Sons of Summer","Mystery"
"Sons of Summer","Thriller"
"The Wonderful World of Mickey Mouse: Steamboat Silly","Animation"
"Rocky Aur Rani Kii Prem Kahaani","Comedy"
"Rocky Aur Rani Kii Prem Kahaani","Drama"
"Rocky Aur Rani Kii Prem Kahaani","Family"
"Rocky Aur Rani Kii Prem Kahaani","Romance"
"Teenage Mutant Ninja Turtles: Mutant Mayhem","Action"
"Teenage Mutant Ninja Turtles: Mutant Mayhem","Animation"
"Teenage Mutant Ninja Turtles: Mutant Mayhem","Comedy"
"River Wild","Adventure"
"River Wild","Mystery"
"River Wild","Thriller"
"Bigfoot vs Megalodon 2","Horror"
"Bigfoot vs Megalodon 2","Science Fiction"
"Nick and the Jade Tree","Animation"
"Nick and the Jade Tree","Family"
"Nick and the Jade Tree","Fantasy"
"The Killing of Billy the Kid","Western"
"Meg 2: The Trench","Action"
"Meg 2: The Trench","Horror"
"Meg 2: The Trench","Science Fiction"
"Soulcatcher","Action"
"Soulcatcher","Adventure"
"Soulcatcher","Thriller"
"The Moon","Adventure"
"The Moon","Drama"
"The Moon","Science Fiction"
"Zom 100: Bucket List of the Dead","Action"
"Zom 100: Bucket List of the Dead","Comedy"
"Zom 100: Bucket List of the Dead","Horror"
"Head to Head","Action"
"Head to Head","Comedy"
"Head to Head","Thriller"
"Mob Land","Action"
"Mob Land","Crime"
"Mob Land","Thriller"
"Shortcomings","Comedy"
"Shortcomings","Drama"
"Shortcomings","Romance"
"Divine Intervention","Comedy"
"Maid Droid","Horror"
"Maid Droid","Science Fiction"
"Maid Droid","Thriller"
"New Dimension! Crayon Shinchan the Movie: Battle of Supernatural Powers ~Flying Sushi~","Animation"
"New Dimension! Crayon Shinchan the Movie: Battle of Supernatural Powers ~Flying Sushi~","Comedy"
"Sound! Euphonium: Ensemble Contest","Animation"
"Sound! Euphonium: Ensemble Contest","Drama"
"Sound! Euphonium: Ensemble Contest","Music"
"The Seven Deadly Sins: Grudge of Edinburgh Part 2","Action"
"The Seven Deadly Sins: Grudge of Edinburgh Part 2","Adventure"
"The Seven Deadly Sins: Grudge of Edinburgh Part 2","Animation"
"The Seven Deadly Sins: Grudge of Edinburgh Part 2","Fantasy"
"Gran Turismo","Action"
"Gran Turismo","Adventure"
"Gran Turismo","Drama"
"Heart of Stone","Action"
"Heart of Stone","Thriller"
"The Last Voyage of the Demeter","Horror"
"The Last Voyage of the Demeter","Thriller"
"Concrete Utopia","Drama"
"Concrete Utopia","Science Fiction"
"Concrete Utopia","Thriller"
"Jagun Jagun","Action"
"Jagun Jagun","Drama"
"Love in Taipei","Comedy"
"Love in Taipei","Drama"
"Love in Taipei","Romance"
"Jules","Comedy"
"Jules","Drama"
"Jules","Science Fiction"
"The Monkey King","Adventure"
"The Monkey King","Animation"
"The Monkey King","Comedy"
"The Monkey King","Family"
"The Monkey King","Fantasy"
"The Pod Generation","Comedy"
"The Pod Generation","Drama"
"The Pod Generation","Science Fiction"
"Aporia","Drama"
"Aporia","Science Fiction"
"Babylon 5: The Road Home","Action"
"Babylon 5: The Road Home","Adventure"
"Babylon 5: The Road Home","Animation"
"Babylon 5: The Road Home","Science Fiction"
"Blue Beetle","Action"
"Blue Beetle","Adventure"
"Blue Beetle","Science Fiction"
"T.I.M.","Science Fiction"
"T.I.M.","Thriller"
"Strays","Adventure"
"Strays","Comedy"
"Snoopy Presents: One-of-a-Kind Marcie","Animation"
"Snoopy Presents: One-of-a-Kind Marcie","Family"
"You Are So Not Invited to My Bat Mitzvah","Comedy"
"Campeonex","Comedy"
"Campeonex","Drama"
"Megalodon: The Frenzy","Action"
"Megalodon: The Frenzy","Adventure"
"Megalodon: The Frenzy","Horror"
"Megalodon: The Frenzy","Science Fiction"
"Landscape with Invisible Hand","Comedy"
"Landscape with Invisible Hand","Science Fiction"
"Sand Land","Action"
"Sand Land","Adventure"
"Sand Land","Animation"
"Sand Land","Fantasy"
"Sand Land","Science Fiction"
"LEGO Disney Princess: The Castle Quest","Animation"
"Metalocalypse: Army of the Doomstar","Animation"
"Metalocalypse: Army of the Doomstar","Comedy"
"Metalocalypse: Army of the Doomstar","Music"
"Retribution","Action"
"Retribution","Crime"
"Retribution","Thriller"
"Mojave Diamonds","Action"
"Mojave Diamonds","Crime"
"Mojave Diamonds","Thriller"
"The Retirement Plan","Action"
"The Retirement Plan","Comedy"
"10 Lives","Animation"
"10 Lives","Comedy"
"10 Lives","Family"
"The Squad: Home Run","Action"
"The Squad: Home Run","Drama"
"Bottoms","Comedy"
"Vacation Friends 2","Comedy"
"Killer Book Club","Horror"
"Killer Book Club","Thriller"
"Sentinelle","Action"
"Sentinelle","Comedy"
"Sentinelle","Crime"
"The Equalizer 3","Action"
"The Equalizer 3","Crime"
"The Equalizer 3","Thriller"
"The Doorman","Comedy"
"Don't Look Away","Horror"
"Don't Look Away","Thriller"
"Happy Ending","Comedy"
"Happy Ending","Romance"
"Ánima","Horror"
"Ánima","Science Fiction"
"The Nun II","Horror"
"The Nun II","Mystery"
"The Nun II","Thriller"
"It Lives Inside","Horror"
"It Lives Inside","Mystery"
"Me Vuelves Loca","Comedy"
"My Big Fat Greek Wedding 3","Comedy"
"My Big Fat Greek Wedding 3","Romance"
"Sitting in Bars with Cake","Comedy"
"Sitting in Bars with Cake","Drama"
"Sitting in Bars with Cake","Romance"
"A Million Miles Away","Drama"
"A Million Miles Away","History"
"El Conde","Comedy"
"El Conde","Fantasy"
"El Conde","History"
"El Conde","Horror"
"Rotting in the Sun","Comedy"
"Rotting in the Sun","Mystery"
"Rotting in the Sun","Thriller"
"What We See","Drama"
"After Everything","Drama"
"After Everything","Romance"
"Freestyle","Action"
"Freestyle","Crime"
"Freestyle","Thriller"
"A Haunting in Venice","Crime"
"A Haunting in Venice","Mystery"
"A Haunting in Venice","Thriller"
"The Kill Room","Action"
"The Kill Room","Crime"
"The Kill Room","Thriller"
"I Am Rage","Action"
"I Am Rage","Horror"
"I Am Rage","Thriller"
"Welcome al Norte","Comedy"
"Expend4bles","Action"
"Expend4bles","Adventure"
"Expend4bles","Thriller"
"Love at First Sight","Drama"
"Love at First Sight","Romance"
"Dumb Money","Comedy"
"Dumb Money","Drama"
"Dumb Money","History"
"Mark Antony","Action"
"Mark Antony","Comedy"
"Mark Antony","Science Fiction"
"Pretty Cure All Stars F","Action"
"Pretty Cure All Stars F","Animation"
"Pretty Cure All Stars F","Comedy"
"Pretty Cure All Stars F","Fantasy"
"The Inventor","Animation"
"The Inventor","Drama"
"The Inventor","Family"
"The Inventor","History"
"Alice and Therese's Illusory Factory","Animation"
"Alice and Therese's Illusory Factory","Drama"
"Alice and Therese's Illusory Factory","Fantasy"
"Alice and Therese's Illusory Factory","Romance"
"What Is the Weather Like There?","Documentary"
"The Wonderful Story of Henry Sugar","Adventure"
"The Wonderful Story of Henry Sugar","Comedy"
"The Wonderful Story of Henry Sugar","Fantasy"
"PAW Patrol: The Mighty Movie","Action"
"PAW Patrol: The Mighty Movie","Animation"
"PAW Patrol: The Mighty Movie","Family"
"PAW Patrol: The Mighty Movie","Science Fiction"
"¿Quieres ser mi hijo?","Comedy"
"¿Quieres ser mi hijo?","Romance"
"Heroic","Drama"
"Heroic","Thriller"
"Surviving My Quinceañera","Comedy"
"The Black Book","Action"
"The Black Book","Mystery"
"The Black Book","Thriller"
"V/H/S/85","Crime"
"V/H/S/85","Fantasy"
"V/H/S/85","Horror"
"V/H/S/85","Mystery"
"V/H/S/85","Science Fiction"
"V/H/S/85","Thriller"
"No One Will Save You","Horror"
"No One Will Save You","Science Fiction"
"No One Will Save You","Thriller"
"Spy Kids: Armageddon","Action"
"Spy Kids: Armageddon","Adventure"
"Spy Kids: Armageddon","Comedy"
"Spy Kids: Armageddon","Family"
"Dark Asset","Action"
"Dark Asset","Science Fiction"
"Dark Asset","Thriller"
"Strawberry Shortcake and the Beast of Berry Bog","Animation"
"Strawberry Shortcake and the Beast of Berry Bog","Family"
"Strawberry Shortcake and the Beast of Berry Bog","TV Movie"
"The Canterville Ghost","Animation"
"The Canterville Ghost","Comedy"
"The Canterville Ghost","Family"
"The Canterville Ghost","Fantasy"
"Pet Sematary: Bloodlines","Fantasy"
"Pet Sematary: Bloodlines","Horror"
"Pet Sematary: Bloodlines","Science Fiction"
"Once Upon a Studio","Animation"
"Once Upon a Studio","Comedy"
"Once Upon a Studio","Family"
"Once Upon a Studio","Fantasy"
"Stopmotion","Animation"
"Stopmotion","Horror"
"Saw X","Horror"
"Saw X","Thriller"
"Sniper: G.R.I.T. - Global Response & Intelligence Team","Action"
"Sniper: G.R.I.T. - Global Response & Intelligence Team","Thriller"
"Scooby-Doo! And Krypto, Too!","Animation"
"Scooby-Doo! And Krypto, Too!","Comedy"
"Scooby-Doo! And Krypto, Too!","Family"
"Scooby-Doo! And Krypto, Too!","Fantasy"
"Scooby-Doo! And Krypto, Too!","Mystery"
"Overhaul","Action"
"Overhaul","Drama"
"Overhaul","Thriller"
"The Creator","Action"
"The Creator","Science Fiction"
"The Creator","Thriller"
"Forgotten Love","Drama"
"Forgotten Love","Romance"
"Play it again...","Drama"
"Play it again...","Romance"
"A Really Haunted Loud House","Comedy"
"A Really Haunted Loud House","Family"
"A Really Haunted Loud House","TV Movie"
"Totally Killer","Comedy"
"Totally Killer","Horror"
"Love Is in the Air","Comedy"
"Love Is in the Air","Drama"
"Love Is in the Air","Romance"
"Fair Play","Drama"
"Fair Play","Thriller"
"贝肯熊3：火星任务","Adventure"
"贝肯熊3：火星任务","Animation"
"贝肯熊3：火星任务","Comedy"
"贝肯熊3：火星任务","Science Fiction"
"Nowhere","Drama"
"Nowhere","Thriller"
"Muzzle","Action"
"Muzzle","Crime"
"Muzzle","Drama"
"Muzzle","Thriller"
"57 Seconds","Action"
"57 Seconds","Science Fiction"
"57 Seconds","Thriller"
"Reptile","Crime"
"Reptile","Drama"
"Reptile","Mystery"
"Reptile","Thriller"
"The Rat Catcher","Comedy"
"Do Not Disturb","Comedy"
"Do Not Disturb","Drama"
"The Silent Service","War"
"Poison","Comedy"
"Mickey and Friends: Trick or Treats","Animation"
"Mickey and Friends: Trick or Treats","Family"
"The Night Visitors","Documentary"
"Make Me Scream","Comedy"
"Ghost Adventures: Goldfield Hotel","Documentary"
"Ghost Adventures: Goldfield Hotel","Science Fiction"
"Ghost Adventures: Goldfield Hotel","TV Movie"
"Race to the Summit","Action"
"Race to the Summit","Adventure"
"Race to the Summit","Documentary"
"The Exorcist: Believer","Horror"
"The Animal Kingdom","Adventure"
"The Animal Kingdom","Drama"
